"x" "y" "z"
"837" 353 5051 2386.68994140625
"838" 353 5055 2689.25610351562
"839" 353 5059 1832.86694335938
"840" 353 5063 1283.02905273438
"841" 353 5067 1892.61901855469
"842" 353 5071 2401.81005859375
"843" 353 5075 2399.10205078125
"844" 353 5079 2678.60009765625
"845" 353 5083 2384.52490234375
"846" 353 5087 1909.28601074219
"847" 353 5091 1670.61401367188
"848" 353 5095 1784.93298339844
"849" 353 5099 1763.93896484375
"850" 353 5103 1787.61901855469
"851" 353 5107 763.698974609375
"852" 353 5111 697.554992675781
"853" 353 5115 2179.98095703125
"854" 353 5119 2391.0029296875
"855" 353 5123 1604.42395019531
"856" 353 5127 1339.75
"857" 353 5131 1671.16003417969
"858" 353 5135 1314.46594238281
"859" 353 5139 1540.90698242188
"860" 353 5143 1468.958984375
"861" 353 5147 1057.29895019531
"862" 353 5151 1519.94799804688
"863" 353 5155 889.56201171875
"864" 353 5159 889.56201171875
"865" 357 4875 1594.13793945312
"866" 357 4879 1594.13793945312
"867" 357 4883 1971.76794433594
"868" 357 4887 2323.69799804688
"869" 357 4891 2367.35009765625
"870" 357 4895 2291.9208984375
"871" 357 4899 2620.3369140625
"872" 357 4903 2092.85107421875
"873" 357 4907 1078.18994140625
"874" 357 4911 1505.18103027344
"875" 357 4915 1998.52600097656
"876" 357 4919 1429.21398925781
"877" 357 4923 1780.73901367188
"878" 357 4927 1179.9189453125
"879" 357 4931 1427.98303222656
"880" 357 4935 1552.02099609375
"881" 357 4939 1294.82800292969
"882" 357 4943 2144.72900390625
"883" 357 4947 1292.33703613281
"884" 357 4951 1496.52197265625
"885" 357 4955 1966.39001464844
"886" 357 4959 1121.81103515625
"887" 357 4963 821.281005859375
"888" 357 4967 1182.86499023438
"889" 357 4971 1391.31799316406
"890" 357 4975 1235.69702148438
"891" 357 4979 779.359985351562
"892" 357 4983 1191.38598632812
"893" 357 4987 1888.00598144531
"894" 357 4991 2213.61401367188
"895" 357 4995 1302.06201171875
"896" 357 4999 456.7080078125
"897" 357 5003 1162.20495605469
"898" 357 5007 2122.67895507812
"899" 357 5011 1811.53698730469
"900" 357 5015 2674.916015625
"901" 357 5019 2080.71704101562
"902" 357 5023 2338.2509765625
"903" 357 5027 2761.74389648438
"904" 357 5031 2885.0458984375
"905" 357 5035 1982.30798339844
"906" 357 5039 2747.95703125
"907" 357 5043 2705.98706054688
"908" 357 5047 2727.4990234375
"909" 357 5051 2909.76391601562
"910" 357 5055 2187.88500976562
"911" 357 5059 1355.52001953125
"912" 357 5063 920.077026367188
"913" 357 5067 2164.05590820312
"914" 357 5071 2508.98095703125
"915" 357 5075 1878.80297851562
"916" 357 5079 2087.96508789062
"917" 357 5083 2595.75903320312
"918" 357 5087 2537.71997070312
"919" 357 5091 2228.1708984375
"920" 357 5095 1757.29797363281
"921" 357 5099 1134.02099609375
"922" 357 5103 962.507019042969
"923" 357 5107 1476.38793945312
"924" 357 5111 533.442016601562
"925" 357 5115 1425.61096191406
"926" 357 5119 1811.80603027344
"927" 357 5123 2482.70288085938
"928" 357 5127 1873.64196777344
"929" 357 5131 1814.29504394531
"930" 357 5135 1280.49304199219
"931" 357 5139 2054.69897460938
"932" 357 5143 1334.33703613281
"933" 357 5147 1209.18603515625
"934" 357 5151 1594.70703125
"935" 357 5155 1826.33801269531
"936" 357 5159 1826.33801269531
"937" 361 4875 976.758972167969
"938" 361 4879 976.758972167969
"939" 361 4883 1472.39196777344
"940" 361 4887 1851.72595214844
"941" 361 4891 2171.51391601562
"942" 361 4895 1836.17700195312
"943" 361 4899 2457.86303710938
"944" 361 4903 2156.9951171875
"945" 361 4907 991.140014648438
"946" 361 4911 1349.56201171875
"947" 361 4915 1726.78601074219
"948" 361 4919 1130.02697753906
"949" 361 4923 1315.51501464844
"950" 361 4927 896.492980957031
"951" 361 4931 1263.42297363281
"952" 361 4935 1410.77404785156
"953" 361 4939 1455.68005371094
"954" 361 4943 1527.62902832031
"955" 361 4947 1123.25903320312
"956" 361 4951 981.984985351562
"957" 361 4955 1083.18896484375
"958" 361 4959 1034.40002441406
"959" 361 4963 520.223999023438
"960" 361 4967 827.765014648438
"961" 361 4971 704.706970214844
"962" 361 4975 601.580993652344
"963" 361 4979 836.14599609375
"964" 361 4983 1558.9189453125
"965" 361 4987 1363.93896484375
"966" 361 4991 1354.3349609375
"967" 361 4995 851.111022949219
"968" 361 4999 646.609985351562
"969" 361 5003 1719.16101074219
"970" 361 5007 2130.33203125
"971" 361 5011 1628.05395507812
"972" 361 5015 2276.72412109375
"973" 361 5019 1813.06494140625
"974" 361 5023 1976.73803710938
"975" 361 5027 2102.26000976562
"976" 361 5031 2020.05395507812
"977" 361 5035 2540.7060546875
"978" 361 5039 2831.78295898438
"979" 361 5043 2551.98803710938
"980" 361 5047 2211.59301757812
"981" 361 5051 2276.74291992188
"982" 361 5055 2283.23193359375
"983" 361 5059 1277.4150390625
"984" 361 5063 759.614013671875
"985" 361 5067 1913.64599609375
"986" 361 5071 2464.73095703125
"987" 361 5075 1663.72399902344
"988" 361 5079 2298.81201171875
"989" 361 5083 2631.77807617188
"990" 361 5087 2136.74291992188
"991" 361 5091 1773.05297851562
"992" 361 5095 2072.45092773438
"993" 361 5099 2187.74194335938
"994" 361 5103 1372.93103027344
"995" 361 5107 1607.73706054688
"996" 361 5111 1301.80603027344
"997" 361 5115 480.475006103516
"998" 361 5119 1032.94396972656
"999" 361 5123 2458.2880859375
"1000" 361 5127 1951.78503417969
"1001" 361 5131 2550.66088867188
"1002" 361 5135 1572.1669921875
"1003" 361 5139 1872.583984375
"1004" 361 5143 1702.35095214844
"1005" 361 5147 1691.02697753906
"1006" 361 5151 1188.22399902344
"1007" 361 5155 1600.54504394531
"1008" 361 5159 1600.54504394531
"1009" 365 4875 1299.39196777344
"1010" 365 4879 1299.39196777344
"1011" 365 4883 1807.3740234375
"1012" 365 4887 2263.61499023438
"1013" 365 4891 2581.0390625
"1014" 365 4895 2553.2060546875
"1015" 365 4899 1354.91394042969
"1016" 365 4903 1716.96301269531
"1017" 365 4907 839.333984375
"1018" 365 4911 1358.89904785156
"1019" 365 4915 1180.42797851562
"1020" 365 4919 940.820007324219
"1021" 365 4923 984.815979003906
"1022" 365 4927 916.726989746094
"1023" 365 4931 1586.06103515625
"1024" 365 4935 945.609008789062
"1025" 365 4939 1160.05603027344
"1026" 365 4943 948.530029296875
"1027" 365 4947 581.133972167969
"1028" 365 4951 608.820983886719
"1029" 365 4955 500.997985839844
"1030" 365 4959 429.35400390625
"1031" 365 4963 408.75
"1032" 365 4967 462.808013916016
"1033" 365 4971 460.714996337891
"1034" 365 4975 714.6240234375
"1035" 365 4979 917.426025390625
"1036" 365 4983 1203.14294433594
"1037" 365 4987 916.505004882812
"1038" 365 4991 891.986022949219
"1039" 365 4995 719.705993652344
"1040" 365 4999 844.947998046875
"1041" 365 5003 1758.59704589844
"1042" 365 5007 1892.15698242188
"1043" 365 5011 1370.80895996094
"1044" 365 5015 2320.4169921875
"1045" 365 5019 1362.80798339844
"1046" 365 5023 2069.57495117188
"1047" 365 5027 1680.44702148438
"1048" 365 5031 2412.32397460938
"1049" 365 5035 1752.56396484375
"1050" 365 5039 2900.71411132812
"1051" 365 5043 3543.43701171875
"1052" 365 5047 3132.712890625
"1053" 365 5051 3363.97802734375
"1054" 365 5055 1940.76904296875
"1055" 365 5059 2188.4150390625
"1056" 365 5063 850.416015625
"1057" 365 5067 1357.14697265625
"1058" 365 5071 1699.748046875
"1059" 365 5075 1542.19201660156
"1060" 365 5079 2568.794921875
"1061" 365 5083 3035.82592773438
"1062" 365 5087 2609.57495117188
"1063" 365 5091 3245.39111328125
"1064" 365 5095 2946.68701171875
"1065" 365 5099 2160.10400390625
"1066" 365 5103 1449.70397949219
"1067" 365 5107 2175.8720703125
"1068" 365 5111 1659.06494140625
"1069" 365 5115 1111.50500488281
"1070" 365 5119 627.525024414062
"1071" 365 5123 1238.91394042969
"1072" 365 5127 1769.458984375
"1073" 365 5131 2531.705078125
"1074" 365 5135 1825.79895019531
"1075" 365 5139 1726.47705078125
"1076" 365 5143 1824.57800292969
"1077" 365 5147 1498.60095214844
"1078" 365 5151 1219.70300292969
"1079" 365 5155 1556.65795898438
"1080" 365 5159 1556.65795898438
"1081" 369 4875 1866.30200195312
"1082" 369 4879 1866.30200195312
"1083" 369 4883 2160.23510742188
"1084" 369 4887 2407.0849609375
"1085" 369 4891 2112.125
"1086" 369 4895 1508.26196289062
"1087" 369 4899 1814.65405273438
"1088" 369 4903 1249.583984375
"1089" 369 4907 787.190002441406
"1090" 369 4911 1050.06799316406
"1091" 369 4915 1093.85803222656
"1092" 369 4919 749.773010253906
"1093" 369 4923 819.846984863281
"1094" 369 4927 825.8330078125
"1095" 369 4931 1248.23596191406
"1096" 369 4935 832.370971679688
"1097" 369 4939 1070.38793945312
"1098" 369 4943 506.473999023438
"1099" 369 4947 719.239990234375
"1100" 369 4951 661.617004394531
"1101" 369 4955 319.5
"1102" 369 4959 319.122009277344
"1103" 369 4963 329.976989746094
"1104" 369 4967 337.252990722656
"1105" 369 4971 357.35400390625
"1106" 369 4975 362.117004394531
"1107" 369 4979 587.815979003906
"1108" 369 4983 660.427978515625
"1109" 369 4987 574.023010253906
"1110" 369 4991 685.06298828125
"1111" 369 4995 686.322021484375
"1112" 369 4999 834.9580078125
"1113" 369 5003 1509.47595214844
"1114" 369 5007 1709.52697753906
"1115" 369 5011 1350
"1116" 369 5015 1822.07604980469
"1117" 369 5019 1164.76599121094
"1118" 369 5023 1573.47705078125
"1119" 369 5027 1920.97094726562
"1120" 369 5031 2234.419921875
"1121" 369 5035 1572.11096191406
"1122" 369 5039 2830.41796875
"1123" 369 5043 2869.99389648438
"1124" 369 5047 2109.6220703125
"1125" 369 5051 2447.27807617188
"1126" 369 5055 1765.06604003906
"1127" 369 5059 2226.57104492188
"1128" 369 5063 1180.46105957031
"1129" 369 5067 663.804992675781
"1130" 369 5071 983.724975585938
"1131" 369 5075 1134.47802734375
"1132" 369 5079 1667.03698730469
"1133" 369 5083 2213.93310546875
"1134" 369 5087 3211.7080078125
"1135" 369 5091 3298.4189453125
"1136" 369 5095 2757.39892578125
"1137" 369 5099 1821.48706054688
"1138" 369 5103 2746.48291015625
"1139" 369 5107 2453.50805664062
"1140" 369 5111 2076.88696289062
"1141" 369 5115 1501.03894042969
"1142" 369 5119 499.498992919922
"1143" 369 5123 811.10498046875
"1144" 369 5127 1708.04296875
"1145" 369 5131 2029.65905761719
"1146" 369 5135 2246.8291015625
"1147" 369 5139 1677.68005371094
"1148" 369 5143 1604.14501953125
"1149" 369 5147 1163.28894042969
"1150" 369 5151 1277.9599609375
"1151" 369 5155 1678.50695800781
"1152" 369 5159 1678.50695800781
"1153" 373 4875 2331.01293945312
"1154" 373 4879 2331.01293945312
"1155" 373 4883 2401.86889648438
"1156" 373 4887 2520.60498046875
"1157" 373 4891 2101.72094726562
"1158" 373 4895 2010.7900390625
"1159" 373 4899 1050.12097167969
"1160" 373 4903 1122.71997070312
"1161" 373 4907 1145.44702148438
"1162" 373 4911 770.424011230469
"1163" 373 4915 869.900024414062
"1164" 373 4919 620.642028808594
"1165" 373 4923 584.065002441406
"1166" 373 4927 629.419006347656
"1167" 373 4931 726.690979003906
"1168" 373 4935 648.981018066406
"1169" 373 4939 690.460998535156
"1170" 373 4943 408.536010742188
"1171" 373 4947 328.070007324219
"1172" 373 4951 276.894012451172
"1173" 373 4955 270.036987304688
"1174" 373 4959 278.027008056641
"1175" 373 4963 295.756011962891
"1176" 373 4967 303.464996337891
"1177" 373 4971 315.725006103516
"1178" 373 4975 308.390014648438
"1179" 373 4979 308.071014404297
"1180" 373 4983 355.230010986328
"1181" 373 4987 444.033996582031
"1182" 373 4991 396.589996337891
"1183" 373 4995 344.744995117188
"1184" 373 4999 602.580017089844
"1185" 373 5003 1133.62194824219
"1186" 373 5007 988.882995605469
"1187" 373 5011 853.427978515625
"1188" 373 5015 954.692016601562
"1189" 373 5019 852.202026367188
"1190" 373 5023 1054.25695800781
"1191" 373 5027 2013.65295410156
"1192" 373 5031 1433.31494140625
"1193" 373 5035 1631.44494628906
"1194" 373 5039 2372.955078125
"1195" 373 5043 2947.626953125
"1196" 373 5047 2486.28393554688
"1197" 373 5051 1789.64794921875
"1198" 373 5055 2503.16796875
"1199" 373 5059 2971.92407226562
"1200" 373 5063 1746.48498535156
"1201" 373 5067 613.534973144531
"1202" 373 5071 2019.54602050781
"1203" 373 5075 1981.84997558594
"1204" 373 5079 1867.626953125
"1205" 373 5083 2919.89990234375
"1206" 373 5087 2617.3310546875
"1207" 373 5091 2268.2529296875
"1208" 373 5095 2457.5810546875
"1209" 373 5099 2966.17700195312
"1210" 373 5103 2995.0810546875
"1211" 373 5107 2831.51293945312
"1212" 373 5111 2489.60498046875
"1213" 373 5115 1889.23901367188
"1214" 373 5119 831.434020996094
"1215" 373 5123 749.869018554688
"1216" 373 5127 1684.748046875
"1217" 373 5131 2312.36303710938
"1218" 373 5135 2687.56811523438
"1219" 373 5139 1743.34997558594
"1220" 373 5143 1667.55004882812
"1221" 373 5147 1824.32995605469
"1222" 373 5151 1785.27294921875
"1223" 373 5155 1333.93505859375
"1224" 373 5159 1333.93505859375
"1225" 377 4875 2170.44409179688
"1226" 377 4879 2170.44409179688
"1227" 377 4883 2304.15502929688
"1228" 377 4887 2311.7451171875
"1229" 377 4891 1995.73205566406
"1230" 377 4895 1843.89294433594
"1231" 377 4899 1759.32995605469
"1232" 377 4903 1017.91101074219
"1233" 377 4907 722.893981933594
"1234" 377 4911 682.625
"1235" 377 4915 633.177001953125
"1236" 377 4919 551.047973632812
"1237" 377 4923 533.846984863281
"1238" 377 4927 527.22998046875
"1239" 377 4931 648.888000488281
"1240" 377 4935 551.380004882812
"1241" 377 4939 718.992004394531
"1242" 377 4943 361.046997070312
"1243" 377 4947 292.657989501953
"1244" 377 4951 269.954986572266
"1245" 377 4955 258.377990722656
"1246" 377 4959 261.986999511719
"1247" 377 4963 270.244995117188
"1248" 377 4967 277.808990478516
"1249" 377 4971 282.381011962891
"1250" 377 4975 274.773010253906
"1251" 377 4979 269.976989746094
"1252" 377 4983 465.619995117188
"1253" 377 4987 410.157989501953
"1254" 377 4991 454.566986083984
"1255" 377 4995 354.661010742188
"1256" 377 4999 780.760009765625
"1257" 377 5003 810.611022949219
"1258" 377 5007 1350.65197753906
"1259" 377 5011 731.088012695312
"1260" 377 5015 705.14697265625
"1261" 377 5019 1008.60601806641
"1262" 377 5023 1482.77600097656
"1263" 377 5027 1727.52905273438
"1264" 377 5031 996.607971191406
"1265" 377 5035 1933.05603027344
"1266" 377 5039 2803.83911132812
"1267" 377 5043 2594.17309570312
"1268" 377 5047 2583.419921875
"1269" 377 5051 2243.22607421875
"1270" 377 5055 2633.2529296875
"1271" 377 5059 2863.42700195312
"1272" 377 5063 1603.03405761719
"1273" 377 5067 738.403015136719
"1274" 377 5071 1972.0830078125
"1275" 377 5075 2534.48388671875
"1276" 377 5079 2031.63098144531
"1277" 377 5083 2489.291015625
"1278" 377 5087 2861.19799804688
"1279" 377 5091 3002.87890625
"1280" 377 5095 3288.83911132812
"1281" 377 5099 2610.68408203125
"1282" 377 5103 2752.27392578125
"1283" 377 5107 2118.69409179688
"1284" 377 5111 1939.45703125
"1285" 377 5115 1113.35705566406
"1286" 377 5119 840.143981933594
"1287" 377 5123 541.755004882812
"1288" 377 5127 1148.32299804688
"1289" 377 5131 2122.18090820312
"1290" 377 5135 2480.13500976562
"1291" 377 5139 2121.123046875
"1292" 377 5143 1853.97900390625
"1293" 377 5147 1881.01696777344
"1294" 377 5151 1211.95397949219
"1295" 377 5155 1205.49597167969
"1296" 377 5159 1205.49597167969
"1297" 381 4875 2004.95495605469
"1298" 381 4879 2004.95495605469
"1299" 381 4883 1770.60803222656
"1300" 381 4887 2007.96997070312
"1301" 381 4891 2135.42700195312
"1302" 381 4895 1387.17199707031
"1303" 381 4899 1097.89501953125
"1304" 381 4903 892.60400390625
"1305" 381 4907 746.693969726562
"1306" 381 4911 604.643981933594
"1307" 381 4915 559.789978027344
"1308" 381 4919 531.968994140625
"1309" 381 4923 495.082000732422
"1310" 381 4927 487.93701171875
"1311" 381 4931 464.751007080078
"1312" 381 4935 437.919006347656
"1313" 381 4939 414.846008300781
"1314" 381 4943 364.596008300781
"1315" 381 4947 314.43701171875
"1316" 381 4951 273.372009277344
"1317" 381 4955 260.153015136719
"1318" 381 4959 253.647003173828
"1319" 381 4963 254.699996948242
"1320" 381 4967 258.033996582031
"1321" 381 4971 260.226989746094
"1322" 381 4975 256.540985107422
"1323" 381 4979 256.565002441406
"1324" 381 4983 285.338989257812
"1325" 381 4987 320.617004394531
"1326" 381 4991 415.764007568359
"1327" 381 4995 330.019989013672
"1328" 381 4999 362.549011230469
"1329" 381 5003 632.611022949219
"1330" 381 5007 574.288024902344
"1331" 381 5011 873.52099609375
"1332" 381 5015 513.570007324219
"1333" 381 5019 994.827026367188
"1334" 381 5023 1599.85900878906
"1335" 381 5027 1412.71496582031
"1336" 381 5031 1211.38403320312
"1337" 381 5035 1789.5849609375
"1338" 381 5039 2002.29699707031
"1339" 381 5043 1875.18701171875
"1340" 381 5047 2323.06396484375
"1341" 381 5051 2623.92407226562
"1342" 381 5055 2657.05297851562
"1343" 381 5059 2262.955078125
"1344" 381 5063 1488.74096679688
"1345" 381 5067 686.046020507812
"1346" 381 5071 1497.08605957031
"1347" 381 5075 2310.63110351562
"1348" 381 5079 2560.37890625
"1349" 381 5083 2037.57702636719
"1350" 381 5087 3026.10205078125
"1351" 381 5091 3080.86791992188
"1352" 381 5095 3037.31103515625
"1353" 381 5099 2596.9169921875
"1354" 381 5103 2814.63891601562
"1355" 381 5107 2288.61694335938
"1356" 381 5111 1448.62805175781
"1357" 381 5115 1871.38793945312
"1358" 381 5119 1912.10803222656
"1359" 381 5123 698.877014160156
"1360" 381 5127 1128.32897949219
"1361" 381 5131 1506.28100585938
"1362" 381 5135 2302.88989257812
"1363" 381 5139 2234.8291015625
"1364" 381 5143 1330.06103515625
"1365" 381 5147 1279.0849609375
"1366" 381 5151 1618.00500488281
"1367" 381 5155 2001.56103515625
"1368" 381 5159 2001.56103515625
"1369" 385 4875 1118.5849609375
"1370" 385 4879 1118.5849609375
"1371" 385 4883 1475.7939453125
"1372" 385 4887 1293.55200195312
"1373" 385 4891 1560.59204101562
"1374" 385 4895 1265.78698730469
"1375" 385 4899 1115.69201660156
"1376" 385 4903 1155.18798828125
"1377" 385 4907 791.427001953125
"1378" 385 4911 566.809997558594
"1379" 385 4915 522.689025878906
"1380" 385 4919 487.417999267578
"1381" 385 4923 471.747009277344
"1382" 385 4927 448.575012207031
"1383" 385 4931 432.393005371094
"1384" 385 4935 404.885986328125
"1385" 385 4939 377.989013671875
"1386" 385 4943 350.385986328125
"1387" 385 4947 309.148986816406
"1388" 385 4951 277.393005371094
"1389" 385 4955 262.748992919922
"1390" 385 4959 254.49299621582
"1391" 385 4963 249.936004638672
"1392" 385 4967 251.207992553711
"1393" 385 4971 243.386001586914
"1394" 385 4975 242.95100402832
"1395" 385 4979 245.710998535156
"1396" 385 4983 262.772003173828
"1397" 385 4987 276.390991210938
"1398" 385 4991 319.204010009766
"1399" 385 4995 320.196014404297
"1400" 385 4999 312.718994140625
"1401" 385 5003 325.718994140625
"1402" 385 5007 389.591003417969
"1403" 385 5011 389.322998046875
"1404" 385 5015 513.077026367188
"1405" 385 5019 625.77001953125
"1406" 385 5023 1263.73901367188
"1407" 385 5027 1306.31799316406
"1408" 385 5031 917.705017089844
"1409" 385 5035 1661.82800292969
"1410" 385 5039 1137.69396972656
"1411" 385 5043 1737.71496582031
"1412" 385 5047 2420.10791015625
"1413" 385 5051 2550.26000976562
"1414" 385 5055 2658.49194335938
"1415" 385 5059 2351.6201171875
"1416" 385 5063 1684.67199707031
"1417" 385 5067 619.442993164062
"1418" 385 5071 1729.79699707031
"1419" 385 5075 1964.29504394531
"1420" 385 5079 2527.06396484375
"1421" 385 5083 2712.875
"1422" 385 5087 2400.373046875
"1423" 385 5091 3120.98803710938
"1424" 385 5095 2880.6259765625
"1425" 385 5099 2950.88891601562
"1426" 385 5103 2042.96105957031
"1427" 385 5107 1766.52294921875
"1428" 385 5111 2673.1650390625
"1429" 385 5115 2681.3349609375
"1430" 385 5119 2021.15698242188
"1431" 385 5123 1199.375
"1432" 385 5127 645.919006347656
"1433" 385 5131 1419.10400390625
"1434" 385 5135 2505.76708984375
"1435" 385 5139 2608.68896484375
"1436" 385 5143 1802.76098632812
"1437" 385 5147 1907.26501464844
"1438" 385 5151 2194.34301757812
"1439" 385 5155 1710.08996582031
"1440" 385 5159 1710.08996582031
"1441" 389 4875 991.226989746094
"1442" 389 4879 991.226989746094
"1443" 389 4883 1270.37194824219
"1444" 389 4887 1397.9150390625
"1445" 389 4891 1945.01696777344
"1446" 389 4895 1783.67895507812
"1447" 389 4899 1934.54797363281
"1448" 389 4903 1761.9169921875
"1449" 389 4907 819.648010253906
"1450" 389 4911 539.724975585938
"1451" 389 4915 508.971008300781
"1452" 389 4919 479.522003173828
"1453" 389 4923 445.846008300781
"1454" 389 4927 425.569000244141
"1455" 389 4931 398.088989257812
"1456" 389 4935 379.574005126953
"1457" 389 4939 354.752990722656
"1458" 389 4943 332.412994384766
"1459" 389 4947 304.210998535156
"1460" 389 4951 280.544006347656
"1461" 389 4955 265.14599609375
"1462" 389 4959 251.399993896484
"1463" 389 4963 245.233993530273
"1464" 389 4967 242.169998168945
"1465" 389 4971 242.447998046875
"1466" 389 4975 238.608993530273
"1467" 389 4979 238.337997436523
"1468" 389 4983 245.177001953125
"1469" 389 4987 261.165008544922
"1470" 389 4991 283.039001464844
"1471" 389 4995 281.545989990234
"1472" 389 4999 267.807006835938
"1473" 389 5003 305.223999023438
"1474" 389 5007 322.489990234375
"1475" 389 5011 364.738006591797
"1476" 389 5015 414.632995605469
"1477" 389 5019 474.759002685547
"1478" 389 5023 641.296997070312
"1479" 389 5027 1078.44702148438
"1480" 389 5031 648.648986816406
"1481" 389 5035 918.297973632812
"1482" 389 5039 1769.376953125
"1483" 389 5043 1789.12805175781
"1484" 389 5047 2088.26611328125
"1485" 389 5051 2220.96606445312
"1486" 389 5055 2392.537109375
"1487" 389 5059 1943.50805664062
"1488" 389 5063 1890.93298339844
"1489" 389 5067 705.52099609375
"1490" 389 5071 1379.84204101562
"1491" 389 5075 1675.7490234375
"1492" 389 5079 2225.09594726562
"1493" 389 5083 2623.93798828125
"1494" 389 5087 2826.39697265625
"1495" 389 5091 2931.97412109375
"1496" 389 5095 3415.166015625
"1497" 389 5099 2492.35693359375
"1498" 389 5103 2745.35205078125
"1499" 389 5107 2655.7939453125
"1500" 389 5111 2419.90087890625
"1501" 389 5115 1963.51403808594
"1502" 389 5119 1761.03698730469
"1503" 389 5123 1137.85205078125
"1504" 389 5127 795.169982910156
"1505" 389 5131 961.924987792969
"1506" 389 5135 2324.94189453125
"1507" 389 5139 2792.51611328125
"1508" 389 5143 2217.02905273438
"1509" 389 5147 1564.75500488281
"1510" 389 5151 1595.625
"1511" 389 5155 2065.041015625
"1512" 389 5159 2065.041015625
"1513" 393 4875 1171.08996582031
"1514" 393 4879 1171.08996582031
"1515" 393 4883 1327.21704101562
"1516" 393 4887 2089.67407226562
"1517" 393 4891 2119.1689453125
"1518" 393 4895 1539.94702148438
"1519" 393 4899 1032.06201171875
"1520" 393 4903 856.572998046875
"1521" 393 4907 719.046020507812
"1522" 393 4911 540.572998046875
"1523" 393 4915 475.171997070312
"1524" 393 4919 460.225006103516
"1525" 393 4923 426.579986572266
"1526" 393 4927 397.213989257812
"1527" 393 4931 383.459991455078
"1528" 393 4935 361.544006347656
"1529" 393 4939 340.403991699219
"1530" 393 4943 321.68701171875
"1531" 393 4947 305.059997558594
"1532" 393 4951 284.503997802734
"1533" 393 4955 266.769989013672
"1534" 393 4959 255.156005859375
"1535" 393 4963 244.011001586914
"1536" 393 4967 239.208999633789
"1537" 393 4971 239.505996704102
"1538" 393 4975 234.628005981445
"1539" 393 4979 229.856002807617
"1540" 393 4983 227.401992797852
"1541" 393 4987 240.944000244141
"1542" 393 4991 257.114990234375
"1543" 393 4995 253.322006225586
"1544" 393 4999 251.076995849609
"1545" 393 5003 273.964996337891
"1546" 393 5007 300.718994140625
"1547" 393 5011 346.351013183594
"1548" 393 5015 346.651000976562
"1549" 393 5019 319.584014892578
"1550" 393 5023 391.213989257812
"1551" 393 5027 481.542999267578
"1552" 393 5031 878.864013671875
"1553" 393 5035 1906.76293945312
"1554" 393 5039 2105.4609375
"1555" 393 5043 2199.09497070312
"1556" 393 5047 2368.455078125
"1557" 393 5051 1799.52197265625
"1558" 393 5055 1843.68701171875
"1559" 393 5059 1287.51293945312
"1560" 393 5063 1692.53503417969
"1561" 393 5067 543.890991210938
"1562" 393 5071 1770.67797851562
"1563" 393 5075 1983.9169921875
"1564" 393 5079 1900.5
"1565" 393 5083 1837.45104980469
"1566" 393 5087 2125.16796875
"1567" 393 5091 3162.19604492188
"1568" 393 5095 2757.748046875
"1569" 393 5099 3554.36596679688
"1570" 393 5103 2927.81591796875
"1571" 393 5107 2505.09790039062
"1572" 393 5111 2016.88305664062
"1573" 393 5115 1876.623046875
"1574" 393 5119 1960.03002929688
"1575" 393 5123 2307.68090820312
"1576" 393 5127 1228.42004394531
"1577" 393 5131 919.783996582031
"1578" 393 5135 1473.96301269531
"1579" 393 5139 2234.15698242188
"1580" 393 5143 2423.69091796875
"1581" 393 5147 2445.955078125
"1582" 393 5151 1754.00805664062
"1583" 393 5155 1207.14501953125
"1584" 393 5159 1207.14501953125
"1585" 397 4875 1709.34594726562
"1586" 397 4879 1709.34594726562
"1587" 397 4883 1918.3759765625
"1588" 397 4887 1541.88696289062
"1589" 397 4891 2211.50805664062
"1590" 397 4895 1966.25402832031
"1591" 397 4899 1542.88903808594
"1592" 397 4903 1255.65002441406
"1593" 397 4907 707.513000488281
"1594" 397 4911 594.747009277344
"1595" 397 4915 467.861999511719
"1596" 397 4919 420.358001708984
"1597" 397 4923 417.394989013672
"1598" 397 4927 384.627990722656
"1599" 397 4931 352.778991699219
"1600" 397 4935 354.744995117188
"1601" 397 4939 334.197998046875
"1602" 397 4943 318.971008300781
"1603" 397 4947 302.566986083984
"1604" 397 4951 283.180999755859
"1605" 397 4955 268.627990722656
"1606" 397 4959 255.503005981445
"1607" 397 4963 245.011001586914
"1608" 397 4967 239.393997192383
"1609" 397 4971 233.438003540039
"1610" 397 4975 228.893997192383
"1611" 397 4979 225.955993652344
"1612" 397 4983 225.261993408203
"1613" 397 4987 384.592987060547
"1614" 397 4991 236.098999023438
"1615" 397 4995 230.904006958008
"1616" 397 4999 233.434997558594
"1617" 397 5003 252.518005371094
"1618" 397 5007 272.697998046875
"1619" 397 5011 302.915008544922
"1620" 397 5015 263.459991455078
"1621" 397 5019 298.462005615234
"1622" 397 5023 339.954010009766
"1623" 397 5027 373.97900390625
"1624" 397 5031 628.700012207031
"1625" 397 5035 1156.22204589844
"1626" 397 5039 1597.48901367188
"1627" 397 5043 1349.82299804688
"1628" 397 5047 1962.21997070312
"1629" 397 5051 1106.41101074219
"1630" 397 5055 1062.32604980469
"1631" 397 5059 498.765014648438
"1632" 397 5063 621.385009765625
"1633" 397 5067 1076.53601074219
"1634" 397 5071 1937.01696777344
"1635" 397 5075 2080.91796875
"1636" 397 5079 2705.0458984375
"1637" 397 5083 2762.65502929688
"1638" 397 5087 2681.68603515625
"1639" 397 5091 3091.90600585938
"1640" 397 5095 2395.044921875
"1641" 397 5099 3391.8330078125
"1642" 397 5103 3341.32006835938
"1643" 397 5107 2721.26904296875
