"x" "y" "Tmax" "Elevation" "year"
"375" 1214654.55522596 4521302.15906197 13.9741935483871 130.353134155273 2020
"376" 1149524.41084353 4565846.64765673 13.5322580645161 222.864501953125 2020
"377" 1237120.25601913 4525342.03220058 14.0032258064516 101.897750854492 2020
"378" 1071217.35268527 4566670.44776021 13.1387096774194 308.185607910156 2020
"379" 1278984.63054454 4507170.33000635 14.241935483871 51.5394515991211 2020
"380" 1027239.35285575 4652719.76068537 13.0870967741935 5.82111787796021 2020
"381" 1216303.83671367 4504659.97561477 15.9645161290323 30.6649341583252 2020
"382" 1028724.37336914 4613731.86338864 12.6129032258065 205.134796142578 2020
"383" 1291888.91380636 4480472.67429553 13.6 82.6524429321289 2020
"384" 1233505.65040502 4504555.45909978 13.9806451612903 87.1871719360352 2020
"385" 1073653.73877872 4626403.49349541 15.1709677419355 0.0675383657217026 2020
"386" 1185888.65806252 4524192.79280524 13.8774193548387 44.8198623657227 2020
"387" 1249433.73886047 4502301.12089427 13.6258064516129 57.6760864257812 2020
"388" 1097085.75402981 4600407.87375351 13.9935483870968 12.1866865158081 2020
"389" 1148996.11536467 4554504.52328812 12.6741935483871 441.898498535156 2020
"390" 1303436.04193749 4479760.16090076 14.341935483871 96.0158309936523 2020
"391" 1269733.56860277 4485602.84450737 13.9032258064516 40.8113250732422 2020
"392" 807875.332511303 4213130.74951379 16.8387096774194 0 2020
"393" 804270.78984238 4190381.85320549 16.4096774193548 16.7073230743408 2020
"394" 817508.342163974 4173818.25824191 NA 18.0442695617676 2020
"395" 864798.829845306 4159666.37758106 16.6451612903226 73.2259063720703 2020
"396" 891835.427996004 4172834.88648647 13.3903225806452 572.756896972656 2020
"397" 906719.826479237 4138426.71184179 16.1193548387097 159.497146606445 2020
"398" 929623.089544538 4145612.45314209 NA 448.895263671875 2020
"399" 938447.859095862 4117191.57178304 16.9516129032258 38.6674842834473 2020
"400" 989625.297282856 4135755.01479727 13.4290322580645 446.341705322266 2020
"401" 1040902.22862531 4205819.89091694 12.3677419354839 546.7685546875 2020
"402" 1044337.27929456 4181622.23149428 NA 150.056732177734 2020
"403" 1036818.56075899 4169631.68546566 16.758064516129 72.534538269043 2020
"404" 1074158.63730641 4248416.47251268 15.9774193548387 68.0778961181641 2020
"405" 900991.531435296 4203620.27118153 12.6 550.239074707031 2020
"406" 881499.638110362 4226875.66414662 15.9548387096774 36.8259620666504 2020
"407" 598105.376868602 4871802.42115383 12.2354838709677 200.752975463867 2020
"408" 714322.807989632 5131144.99816861 0.270967741935484 2021.51037597656 2020
"409" 656992.689891723 5112722.7554417 0.0322580645161291 1715.96362304688 2020
"410" 399216.831675005 5087424.97312571 -4.66129032258065 2978.70092773438 2020
"411" 632344.998326872 5152056.0142658 -1.12903225806452 1974.7060546875 2020
"412" 354604.809324342 5036735.16824067 0.467741935483871 2420.94555664062 2020
"413" 630576.38085812 5142410.43343155 -0.236666666666667 2548.75708007812 2020
"414" 657354.982401628 5111986.13309668 1.55862068965517 1890.38269042969 2020
"415" 714690.870989673 5130848.01725463 1.75862068965517 2021.51037597656 2020
"416" 715462.819400341 5135458.90680586 1.5 2037.55712890625 2020
"417" 639818.305088375 5123391.79965899 2.29285714285714 2032.45178222656 2020
"418" 343231.241546638 5075695.4170345 1.2 1694.42138671875 2020
"419" 439365.727147098 4498264.95022055 15.8806451612903 22.9988594055176 2020
"420" 543546.226518592 4527784.846374 16.1935483870968 10.5057888031006 2020
"421" 454337.674885488 4400146.07617687 14.5466666666667 0 2020
"422" 497156.603545167 4355618.14794504 16.7354838709677 23.1670761108398 2020
"423" 505781.176214465 4344522.08703378 17.7516129032258 4.55081605911255 2020
