yy;mm;banda;SiteID;Tmax;Elevation;x;y
1970;1;10;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1971;1;11;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1972;1;12;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1973;1;13;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1974;1;14;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1975;1;15;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1976;1;16;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1977;1;17;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1978;1;18;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1979;1;19;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1980;1;20;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1981;1;21;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1982;1;22;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1983;1;23;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1984;1;24;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1985;1;25;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1986;1;26;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1987;1;27;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1988;1;28;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1989;1;29;calabria_157;10.758064516129032;559.919921875;1148.0247185813175;4315.408447616329
1990;1;30;calabria_157;10.703225806451613;559.919921875;1148.0247185813175;4315.408447616329
1991;1;31;calabria_157;10.219354838709677;559.919921875;1148.0247185813175;4315.408447616329
1992;1;32;calabria_157;NA;559.919921875;1148.0247185813175;4315.408447616329
1993;1;33;calabria_157;11.129032258064516;559.919921875;1148.0247185813175;4315.408447616329
1994;1;34;calabria_157;11.567741935483872;559.919921875;1148.0247185813175;4315.408447616329
1995;1;35;calabria_157;10.338709677419354;559.919921875;1148.0247185813175;4315.408447616329
1996;1;36;calabria_157;11.196774193548388;559.919921875;1148.0247185813175;4315.408447616329
1997;1;37;calabria_157;12.206451612903226;559.919921875;1148.0247185813175;4315.408447616329
1998;1;38;calabria_157;11.42258064516129;559.919921875;1148.0247185813175;4315.408447616329
1999;1;39;calabria_157;10.941935483870967;559.919921875;1148.0247185813175;4315.408447616329
2000;1;40;calabria_157;9.067741935483872;559.919921875;1148.0247185813175;4315.408447616329
2001;1;41;calabria_157;12.593548387096774;559.919921875;1148.0247185813175;4315.408447616329
2002;1;42;calabria_157;10.674193548387096;559.919921875;1148.0247185813175;4315.408447616329
2003;1;43;calabria_157;11.587096774193549;559.919921875;1148.0247185813175;4315.408447616329
2004;1;44;calabria_157;10.070967741935483;559.919921875;1148.0247185813175;4315.408447616329
2005;1;45;calabria_157;10.09032258064516;559.919921875;1148.0247185813175;4315.408447616329
2006;1;46;calabria_157;9.035483870967742;559.919921875;1148.0247185813175;4315.408447616329
2007;1;47;calabria_157;13.09032258064516;559.919921875;1148.0247185813175;4315.408447616329
2008;1;48;calabria_157;11.987096774193548;559.919921875;1148.0247185813175;4315.408447616329
2009;1;49;calabria_157;11.070967741935483;559.919921875;1148.0247185813175;4315.408447616329
2010;1;50;calabria_157;9.696774193548388;559.919921875;1148.0247185813175;4315.408447616329
2011;1;51;calabria_157;11.135483870967741;559.919921875;1148.0247185813175;4315.408447616329
2012;1;52;calabria_157;9.396774193548387;559.919921875;1148.0247185813175;4315.408447616329
2013;1;53;calabria_157;10.883870967741936;559.919921875;1148.0247185813175;4315.408447616329
2014;1;54;calabria_157;12.493548387096775;559.919921875;1148.0247185813175;4315.408447616329
2015;1;55;calabria_157;11.258064516129032;559.919921875;1148.0247185813175;4315.408447616329
2016;1;56;calabria_157;11.603225806451613;559.919921875;1148.0247185813175;4315.408447616329
2017;1;57;calabria_157;7.812903225806451;559.919921875;1148.0247185813175;4315.408447616329
2018;1;58;calabria_157;11.741935483870968;559.919921875;1148.0247185813175;4315.408447616329
2019;1;59;calabria_157;8.929032258064517;559.919921875;1148.0247185813175;4315.408447616329
2020;1;60;calabria_157;11.664516129032258;559.919921875;1148.0247185813175;4315.408447616329
1961;1;1;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1962;1;2;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1963;1;3;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1964;1;4;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1965;1;5;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1966;1;6;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1967;1;7;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1968;1;8;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1969;1;9;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1970;1;10;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1971;1;11;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1972;1;12;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1973;1;13;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1974;1;14;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1975;1;15;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1976;1;16;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1977;1;17;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1978;1;18;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1979;1;19;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1980;1;20;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1981;1;21;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1982;1;22;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1983;1;23;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1984;1;24;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1985;1;25;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1986;1;26;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1987;1;27;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1988;1;28;calabria_327;NA;452.6279602050781;1132.5575055147262;4340.5999840436
1989;1;29;calabria_327;11.041935483870967;452.6279602050781;1132.5575055147262;4340.5999840436
1990;1;30;calabria_327;11.325806451612904;452.6279602050781;1132.5575055147262;4340.5999840436
1991;1;31;calabria_327;10.806451612903226;452.6279602050781;1132.5575055147262;4340.5999840436
1992;1;32;calabria_327;11.04516129032258;452.6279602050781;1132.5575055147262;4340.5999840436
1993;1;33;calabria_327;10.751612903225807;452.6279602050781;1132.5575055147262;4340.5999840436
1994;1;34;calabria_327;11.580645161290322;452.6279602050781;1132.5575055147262;4340.5999840436
1995;1;35;calabria_327;9.86774193548387;452.6279602050781;1132.5575055147262;4340.5999840436
1996;1;36;calabria_327;11.564516129032258;452.6279602050781;1132.5575055147262;4340.5999840436
1997;1;37;calabria_327;12.361290322580645;452.6279602050781;1132.5575055147262;4340.5999840436
1998;1;38;calabria_327;11.680645161290323;452.6279602050781;1132.5575055147262;4340.5999840436
1999;1;39;calabria_327;11.406451612903226;452.6279602050781;1132.5575055147262;4340.5999840436
2000;1;40;calabria_327;9.57741935483871;452.6279602050781;1132.5575055147262;4340.5999840436
2001;1;41;calabria_327;13.019354838709678;452.6279602050781;1132.5575055147262;4340.5999840436
2002;1;42;calabria_327;11.23225806451613;452.6279602050781;1132.5575055147262;4340.5999840436
2003;1;43;calabria_327;12.087096774193549;452.6279602050781;1132.5575055147262;4340.5999840436
2004;1;44;calabria_327;10.325806451612904;452.6279602050781;1132.5575055147262;4340.5999840436
2005;1;45;calabria_327;10.4;452.6279602050781;1132.5575055147262;4340.5999840436
2006;1;46;calabria_327;10.129032258064516;452.6279602050781;1132.5575055147262;4340.5999840436
2007;1;47;calabria_327;13.383870967741936;452.6279602050781;1132.5575055147262;4340.5999840436
2008;1;48;calabria_327;12.341935483870968;452.6279602050781;1132.5575055147262;4340.5999840436
2009;1;49;calabria_327;11.629032258064516;452.6279602050781;1132.5575055147262;4340.5999840436
2010;1;50;calabria_327;10.419354838709678;452.6279602050781;1132.5575055147262;4340.5999840436
2011;1;51;calabria_327;12.029032258064516;452.6279602050781;1132.5575055147262;4340.5999840436
2012;1;52;calabria_327;10.706451612903226;452.6279602050781;1132.5575055147262;4340.5999840436
2013;1;53;calabria_327;10.935483870967742;452.6279602050781;1132.5575055147262;4340.5999840436
2014;1;54;calabria_327;12.364516129032259;452.6279602050781;1132.5575055147262;4340.5999840436
2015;1;55;calabria_327;11.283870967741935;452.6279602050781;1132.5575055147262;4340.5999840436
2016;1;56;calabria_327;11.351612903225806;452.6279602050781;1132.5575055147262;4340.5999840436
2017;1;57;calabria_327;8.180645161290323;452.6279602050781;1132.5575055147262;4340.5999840436
2018;1;58;calabria_327;11.974193548387097;452.6279602050781;1132.5575055147262;4340.5999840436
2019;1;59;calabria_327;9.093548387096774;452.6279602050781;1132.5575055147262;4340.5999840436
2020;1;60;calabria_327;12.148387096774194;452.6279602050781;1132.5575055147262;4340.5999840436
1961;1;1;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1962;1;2;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1963;1;3;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1964;1;4;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1965;1;5;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1966;1;6;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1967;1;7;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1968;1;8;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1969;1;9;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1970;1;10;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1971;1;11;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1972;1;12;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1973;1;13;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1974;1;14;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1975;1;15;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1976;1;16;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1977;1;17;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1978;1;18;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1979;1;19;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1980;1;20;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1981;1;21;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1982;1;22;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1983;1;23;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1984;1;24;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
1985;1;25;calabria_338;7.725806451612903;634.773681640625;1133.062392850573;4362.800266291367
1986;1;26;calabria_338;9.174193548387096;634.773681640625;1133.062392850573;4362.800266291367
1987;1;27;calabria_338;9.23225806451613;634.773681640625;1133.062392850573;4362.800266291367
1988;1;28;calabria_338;11.8;634.773681640625;1133.062392850573;4362.800266291367
1989;1;29;calabria_338;10.32258064516129;634.773681640625;1133.062392850573;4362.800266291367
1990;1;30;calabria_338;9.77741935483871;634.773681640625;1133.062392850573;4362.800266291367
1991;1;31;calabria_338;9.087096774193549;634.773681640625;1133.062392850573;4362.800266291367
1992;1;32;calabria_338;10.129032258064516;634.773681640625;1133.062392850573;4362.800266291367
1993;1;33;calabria_338;10.048387096774194;634.773681640625;1133.062392850573;4362.800266291367
1994;1;34;calabria_338;10.483870967741936;634.773681640625;1133.062392850573;4362.800266291367
1995;1;35;calabria_338;8.487096774193548;634.773681640625;1133.062392850573;4362.800266291367
1996;1;36;calabria_338;10.580645161290322;634.773681640625;1133.062392850573;4362.800266291367
1997;1;37;calabria_338;11.329032258064517;634.773681640625;1133.062392850573;4362.800266291367
1998;1;38;calabria_338;10.687096774193549;634.773681640625;1133.062392850573;4362.800266291367
1999;1;39;calabria_338;10.135483870967741;634.773681640625;1133.062392850573;4362.800266291367
2000;1;40;calabria_338;8.26774193548387;634.773681640625;1133.062392850573;4362.800266291367
2001;1;41;calabria_338;11.964516129032258;634.773681640625;1133.062392850573;4362.800266291367
2002;1;42;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
2003;1;43;calabria_338;NA;634.773681640625;1133.062392850573;4362.800266291367
2004;1;44;calabria_338;8.916129032258064;634.773681640625;1133.062392850573;4362.800266291367
2005;1;45;calabria_338;9.05483870967742;634.773681640625;1133.062392850573;4362.800266291367
2006;1;46;calabria_338;7.890322580645162;634.773681640625;1133.062392850573;4362.800266291367
2007;1;47;calabria_338;12.664516129032258;634.773681640625;1133.062392850573;4362.800266291367
2008;1;48;calabria_338;10.880645161290323;634.773681640625;1133.062392850573;4362.800266291367
2009;1;49;calabria_338;9.912903225806451;634.773681640625;1133.062392850573;4362.800266291367
2010;1;50;calabria_338;9.061290322580644;634.773681640625;1133.062392850573;4362.800266291367
2011;1;51;calabria_338;10.745161290322581;634.773681640625;1133.062392850573;4362.800266291367
2012;1;52;calabria_338;9.23225806451613;634.773681640625;1133.062392850573;4362.800266291367
2013;1;53;calabria_338;10.170967741935483;634.773681640625;1133.062392850573;4362.800266291367
2014;1;54;calabria_338;11.648387096774194;634.773681640625;1133.062392850573;4362.800266291367
2015;1;55;calabria_338;10.248387096774193;634.773681640625;1133.062392850573;4362.800266291367
2016;1;56;calabria_338;10.770967741935484;634.773681640625;1133.062392850573;4362.800266291367
2017;1;57;calabria_338;6.874193548387097;634.773681640625;1133.062392850573;4362.800266291367
2018;1;58;calabria_338;11.770967741935484;634.773681640625;1133.062392850573;4362.800266291367
2019;1;59;calabria_338;7.880645161290323;634.773681640625;1133.062392850573;4362.800266291367
2020;1;60;calabria_338;11.019354838709678;634.773681640625;1133.062392850573;4362.800266291367
1961;1;1;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1962;1;2;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1963;1;3;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1964;1;4;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1965;1;5;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1966;1;6;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1967;1;7;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1968;1;8;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1969;1;9;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1970;1;10;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1971;1;11;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1972;1;12;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1973;1;13;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1974;1;14;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1975;1;15;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1976;1;16;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1977;1;17;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1978;1;18;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1979;1;19;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1980;1;20;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1981;1;21;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1982;1;22;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1983;1;23;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1984;1;24;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1985;1;25;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1986;1;26;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1987;1;27;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1988;1;28;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1989;1;29;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1990;1;30;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1991;1;31;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1992;1;32;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1993;1;33;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1994;1;34;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1995;1;35;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1996;1;36;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1997;1;37;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1998;1;38;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
1999;1;39;campania_84;NA;623.5361328125;1024.1055830804905;4528.3028577932655
2000;1;40;campania_84;7.8032258064516125;623.5361328125;1024.1055830804905;4528.3028577932655
2001;1;41;campania_84;10.745161290322581;623.5361328125;1024.1055830804905;4528.3028577932655
2002;1;42;campania_84;7.986206896551724;623.5361328125;1024.1055830804905;4528.3028577932655
2003;1;43;campania_84;9.425806451612903;623.5361328125;1024.1055830804905;4528.3028577932655
2004;1;44;campania_84;8.096774193548388;623.5361328125;1024.1055830804905;4528.3028577932655
2005;1;45;campania_84;7.638709677419355;623.5361328125;1024.1055830804905;4528.3028577932655
2006;1;46;campania_84;7.448387096774193;623.5361328125;1024.1055830804905;4528.3028577932655
2007;1;47;campania_84;11.719354838709677;623.5361328125;1024.1055830804905;4528.3028577932655
2008;1;48;campania_84;10.37741935483871;623.5361328125;1024.1055830804905;4528.3028577932655
2009;1;49;campania_84;9.04516129032258;623.5361328125;1024.1055830804905;4528.3028577932655
2010;1;50;campania_84;8.264516129032257;623.5361328125;1024.1055830804905;4528.3028577932655
2011;1;51;campania_84;9.351612903225806;623.5361328125;1024.1055830804905;4528.3028577932655
2012;1;52;campania_84;8.651612903225807;623.5361328125;1024.1055830804905;4528.3028577932655
2013;1;53;campania_84;9.306451612903226;623.5361328125;1024.1055830804905;4528.3028577932655
2014;1;54;campania_84;10.916129032258064;623.5361328125;1024.1055830804905;4528.3028577932655
2015;1;55;campania_84;9.6;623.5361328125;1024.1055830804905;4528.3028577932655
2016;1;56;campania_84;10.212903225806452;623.5361328125;1024.1055830804905;4528.3028577932655
2017;1;57;campania_84;6.2935483870967746;623.5361328125;1024.1055830804905;4528.3028577932655
2018;1;58;campania_84;13.832258064516129;623.5361328125;1024.1055830804905;4528.3028577932655
2019;1;59;campania_84;7.051612903225807;623.5361328125;1024.1055830804905;4528.3028577932655
2020;1;60;campania_84;11.212903225806452;623.5361328125;1024.1055830804905;4528.3028577932655
1961;1;1;emiliaromagna_12702;5.651612903225806;53.458126068115234;685.1320643534332;4930.130770097024
1962;1;2;emiliaromagna_12702;8.22258064516129;53.458126068115234;685.1320643534332;4930.130770097024
1963;1;3;emiliaromagna_12702;4.290322580645161;53.458126068115234;685.1320643534332;4930.130770097024
1964;1;4;emiliaromagna_12702;4.819354838709677;53.458126068115234;685.1320643534332;4930.130770097024
1965;1;5;emiliaromagna_12702;7.561290322580645;53.458126068115234;685.1320643534332;4930.130770097024
1966;1;6;emiliaromagna_12702;4.987096774193549;53.458126068115234;685.1320643534332;4930.130770097024
1967;1;7;emiliaromagna_12702;5.932258064516129;53.458126068115234;685.1320643534332;4930.130770097024
1968;1;8;emiliaromagna_12702;6.635483870967742;53.458126068115234;685.1320643534332;4930.130770097024
1969;1;9;emiliaromagna_12702;7.035483870967742;53.458126068115234;685.1320643534332;4930.130770097024
1970;1;10;emiliaromagna_12702;7.274193548387097;53.458126068115234;685.1320643534332;4930.130770097024
1971;1;11;emiliaromagna_12702;6.870967741935484;53.458126068115234;685.1320643534332;4930.130770097024
1972;1;12;emiliaromagna_12702;6.925806451612903;53.458126068115234;685.1320643534332;4930.130770097024
1973;1;13;emiliaromagna_12702;7.235483870967742;53.458126068115234;685.1320643534332;4930.130770097024
1974;1;14;emiliaromagna_12702;8.793548387096774;53.458126068115234;685.1320643534332;4930.130770097024
1975;1;15;emiliaromagna_12702;9.13225806451613;53.458126068115234;685.1320643534332;4930.130770097024
1976;1;16;emiliaromagna_12702;6.7064516129032254;53.458126068115234;685.1320643534332;4930.130770097024
1977;1;17;emiliaromagna_12702;8.374193548387098;53.458126068115234;685.1320643534332;4930.130770097024
1978;1;18;emiliaromagna_12702;9.396774193548387;53.458126068115234;685.1320643534332;4930.130770097024
1979;1;19;emiliaromagna_12702;5.751612903225807;53.458126068115234;685.1320643534332;4930.130770097024
1980;1;20;emiliaromagna_12702;6.161290322580645;53.458126068115234;685.1320643534332;4930.130770097024
1981;1;21;emiliaromagna_12702;7.2;53.458126068115234;685.1320643534332;4930.130770097024
1982;1;22;emiliaromagna_12702;6.725806451612903;53.458126068115234;685.1320643534332;4930.130770097024
1983;1;23;emiliaromagna_12702;9.57741935483871;53.458126068115234;685.1320643534332;4930.130770097024
1984;1;24;emiliaromagna_12702;8.558064516129033;53.458126068115234;685.1320643534332;4930.130770097024
1985;1;25;emiliaromagna_12702;4.035483870967742;53.458126068115234;685.1320643534332;4930.130770097024
1986;1;26;emiliaromagna_12702;8.23225806451613;53.458126068115234;685.1320643534332;4930.130770097024
1987;1;27;emiliaromagna_12702;6.077419354838709;53.458126068115234;685.1320643534332;4930.130770097024
1988;1;28;emiliaromagna_12702;9.651612903225807;53.458126068115234;685.1320643534332;4930.130770097024
1989;1;29;emiliaromagna_12702;7.264516129032258;53.458126068115234;685.1320643534332;4930.130770097024
1990;1;30;emiliaromagna_12702;8.080645161290322;53.458126068115234;685.1320643534332;4930.130770097024
1991;1;31;emiliaromagna_12702;6.790322580645161;53.458126068115234;685.1320643534332;4930.130770097024
1992;1;32;emiliaromagna_12702;5.419354838709677;53.458126068115234;685.1320643534332;4930.130770097024
1993;1;33;emiliaromagna_12702;7.567741935483871;53.458126068115234;685.1320643534332;4930.130770097024
1994;1;34;emiliaromagna_12702;9.841935483870968;53.458126068115234;685.1320643534332;4930.130770097024
1995;1;35;emiliaromagna_12702;7.7064516129032254;53.458126068115234;685.1320643534332;4930.130770097024
1996;1;36;emiliaromagna_12702;6.280645161290322;53.458126068115234;685.1320643534332;4930.130770097024
1997;1;37;emiliaromagna_12702;7.445161290322581;53.458126068115234;685.1320643534332;4930.130770097024
1998;1;38;emiliaromagna_12702;6.725806451612903;53.458126068115234;685.1320643534332;4930.130770097024
1999;1;39;emiliaromagna_12702;8.880645161290323;53.458126068115234;685.1320643534332;4930.130770097024
2000;1;40;emiliaromagna_12702;6.945161290322581;53.458126068115234;685.1320643534332;4930.130770097024
2001;1;41;emiliaromagna_12702;7.064516129032258;53.458126068115234;685.1320643534332;4930.130770097024
2002;1;42;emiliaromagna_12702;7.529032258064516;53.458126068115234;685.1320643534332;4930.130770097024
2003;1;43;emiliaromagna_12702;6.996774193548387;53.458126068115234;685.1320643534332;4930.130770097024
2004;1;44;emiliaromagna_12702;6.796774193548387;53.458126068115234;685.1320643534332;4930.130770097024
2005;1;45;emiliaromagna_12702;6.951612903225806;53.458126068115234;685.1320643534332;4930.130770097024
2006;1;46;emiliaromagna_12702;5.196296296296296;53.458126068115234;685.1320643534332;4930.130770097024
2007;1;47;emiliaromagna_12702;10.406451612903226;53.458126068115234;685.1320643534332;4930.130770097024
2008;1;48;emiliaromagna_12702;9.30967741935484;53.458126068115234;685.1320643534332;4930.130770097024
2009;1;49;emiliaromagna_12702;5.751612903225807;53.458126068115234;685.1320643534332;4930.130770097024
2010;1;50;emiliaromagna_12702;4.448387096774193;53.458126068115234;685.1320643534332;4930.130770097024
2011;1;51;emiliaromagna_12702;5.932258064516129;53.458126068115234;685.1320643534332;4930.130770097024
2012;1;52;emiliaromagna_12702;8.003225806451614;53.458126068115234;685.1320643534332;4930.130770097024
2013;1;53;emiliaromagna_12702;6.748387096774193;53.458126068115234;685.1320643534332;4930.130770097024
2014;1;54;emiliaromagna_12702;9.535483870967742;53.458126068115234;685.1320643534332;4930.130770097024
2015;1;55;emiliaromagna_12702;10.251612903225807;53.458126068115234;685.1320643534332;4930.130770097024
2016;1;56;emiliaromagna_12702;9.058064516129033;53.458126068115234;685.1320643534332;4930.130770097024
2017;1;57;emiliaromagna_12702;5.97741935483871;53.458126068115234;685.1320643534332;4930.130770097024
2018;1;58;emiliaromagna_12702;9.94516129032258;53.458126068115234;685.1320643534332;4930.130770097024
2019;1;59;emiliaromagna_12702;7.590322580645161;53.458126068115234;685.1320643534332;4930.130770097024
2020;1;60;emiliaromagna_12702;10.012903225806452;53.458126068115234;685.1320643534332;4930.130770097024
1961;1;1;emiliaromagna_14246;5.196666666666666;13.237594604492188;707.1874696978741;4967.686002535987
1962;1;2;emiliaromagna_14246;7.109677419354838;13.237594604492188;707.1874696978741;4967.686002535987
1963;1;3;emiliaromagna_14246;3.5076923076923077;13.237594604492188;707.1874696978741;4967.686002535987
1964;1;4;emiliaromagna_14246;2.6161290322580646;13.237594604492188;707.1874696978741;4967.686002535987
1965;1;5;emiliaromagna_14246;6.416666666666667;13.237594604492188;707.1874696978741;4967.686002535987
1966;1;6;emiliaromagna_14246;NA;13.237594604492188;707.1874696978741;4967.686002535987
1967;1;7;emiliaromagna_14246;4.348275862068966;13.237594604492188;707.1874696978741;4967.686002535987
1968;1;8;emiliaromagna_14246;4.8677419354838705;13.237594604492188;707.1874696978741;4967.686002535987
1969;1;9;emiliaromagna_14246;5.967741935483871;13.237594604492188;707.1874696978741;4967.686002535987
1970;1;10;emiliaromagna_14246;7.741935483870968;13.237594604492188;707.1874696978741;4967.686002535987
1971;1;11;emiliaromagna_14246;6.4862068965517246;13.237594604492188;707.1874696978741;4967.686002535987
1972;1;12;emiliaromagna_14246;7.63448275862069;13.237594604492188;707.1874696978741;4967.686002535987
1973;1;13;emiliaromagna_14246;6.941935483870968;13.237594604492188;707.1874696978741;4967.686002535987
1974;1;14;emiliaromagna_14246;7.964516129032258;13.237594604492188;707.1874696978741;4967.686002535987
1975;1;15;emiliaromagna_14246;7.264516129032258;13.237594604492188;707.1874696978741;4967.686002535987
1976;1;16;emiliaromagna_14246;5.519354838709678;13.237594604492188;707.1874696978741;4967.686002535987
1977;1;17;emiliaromagna_14246;NA;13.237594604492188;707.1874696978741;4967.686002535987
1978;1;18;emiliaromagna_14246;NA;13.237594604492188;707.1874696978741;4967.686002535987
1979;1;19;emiliaromagna_14246;3.085185185185185;13.237594604492188;707.1874696978741;4967.686002535987
1980;1;20;emiliaromagna_14246;5.6038461538461535;13.237594604492188;707.1874696978741;4967.686002535987
1981;1;21;emiliaromagna_14246;5.116666666666666;13.237594604492188;707.1874696978741;4967.686002535987
1982;1;22;emiliaromagna_14246;5.106451612903226;13.237594604492188;707.1874696978741;4967.686002535987
1983;1;23;emiliaromagna_14246;6.319354838709677;13.237594604492188;707.1874696978741;4967.686002535987
1984;1;24;emiliaromagna_14246;6.446666666666666;13.237594604492188;707.1874696978741;4967.686002535987
